paperId,venue_key,title,year,url,embedding_alignment,outlier_side,low_threshold,high_threshold
1ea574c5311ae0aebf99cd000d23effdc709a945,tpami,"SimVODIS: Simultaneous Visual Odometry, Object Detection, and Instance Segmentation",2019,https://www.semanticscholar.org/paper/1ea574c5311ae0aebf99cd000d23effdc709a945,0.48153445,high,0.18802278041839598,0.44897501915693283
e0962f83e2daa04d2a485f43c655a59bfb2d11bb,tpami,Guest Editorial: The Computational Face,2018,https://www.semanticscholar.org/paper/e0962f83e2daa04d2a485f43c655a59bfb2d11bb,0.6653186,high,0.18802278041839598,0.44897501915693283
2a8c90f81e8eb575be6bd5f412e53a33acaf0cd7,tpami,OANet: Learning Two-View Correspondences and Geometry Using Order-Aware Network,2020,https://www.semanticscholar.org/paper/2a8c90f81e8eb575be6bd5f412e53a33acaf0cd7,0.46027935,high,0.18802278041839598,0.44897501915693283
687843157b19e750d03e078c3807667c7261a99c,tpami,A Review of Deep Learning for Video Captioning,2023,https://www.semanticscholar.org/paper/687843157b19e750d03e078c3807667c7261a99c,0.4490213,high,0.18802278041839598,0.44897501915693283
7f7d45a2a57749dd1ff43ee0fbc9bea2b0685235,tpami,Robust Low-Tubal-Rank Tensor Recovery From Binary Measurements,2021,https://www.semanticscholar.org/paper/7f7d45a2a57749dd1ff43ee0fbc9bea2b0685235,0.16145186,low,0.18802278041839598,0.44897501915693283
973bdba5494169822cb4a5cbf26feac5a206f7ca,tpami,Exploring the Vulnerabilities of Federated Learning: A Deep Dive into Gradient Inversion Attacks,2025,https://www.semanticscholar.org/paper/973bdba5494169822cb4a5cbf26feac5a206f7ca,0.13430253,low,0.18802278041839598,0.44897501915693283
833390b9c94e7af965bba6bdde6ca59a873e61da,tpami,Parameter-Inverted Image Pyramid Networks for Visual Perception and Multimodal Understanding,2025,https://www.semanticscholar.org/paper/833390b9c94e7af965bba6bdde6ca59a873e61da,0.45202953,high,0.18802278041839598,0.44897501915693283
85fca9771eb00e55c190885a580b0fef078f9deb,tpami,Tasks Integrated Networks: Joint Detection and Retrieval for Image Search,2020,https://www.semanticscholar.org/paper/85fca9771eb00e55c190885a580b0fef078f9deb,0.5132243,high,0.18802278041839598,0.44897501915693283
c4f37fa1258f6e45d690265f7e8590e0aa17273e,tpami,On the Latent Variable Interpretation in Sum-Product Networks,2016,https://www.semanticscholar.org/paper/c4f37fa1258f6e45d690265f7e8590e0aa17273e,0.1876181,low,0.18802278041839598,0.44897501915693283
1308983966fa265e14f237eadf2e674d1f223a6f,tpami,A Very Simple Safe-Bayesian Random Forest,2015,https://www.semanticscholar.org/paper/1308983966fa265e14f237eadf2e674d1f223a6f,0.1728968,low,0.18802278041839598,0.44897501915693283
690df0820f35a47e1ce44f90e6ddb4132aa09267,tpami,Vision-Language Models for Vision Tasks: A Survey,2023,https://www.semanticscholar.org/paper/690df0820f35a47e1ce44f90e6ddb4132aa09267,0.46785513,high,0.18802278041839598,0.44897501915693283
1c83f3f9789df43bf937ae2618721e2da83dcc06,tpami,From Show to Tell: A Survey on Deep Learning-Based Image Captioning,2021,https://www.semanticscholar.org/paper/1c83f3f9789df43bf937ae2618721e2da83dcc06,0.49299416,high,0.18802278041839598,0.44897501915693283
5716cca7f1ee14064a9a923bfe6e6e0698430ce8,tpami,Towards Reliable and Faithful Explanations: A Disentanglement-Augmented Approach for Selective Rationalization,2025,https://www.semanticscholar.org/paper/5716cca7f1ee14064a9a923bfe6e6e0698430ce8,0.18794642,low,0.18802278041839598,0.44897501915693283
5b1553a4b98babc091cd4a6cbfb51d528815ac70,tpami,IntPhys 2019: A Benchmark for Visual Intuitive Physics Understanding,2018,https://www.semanticscholar.org/paper/5b1553a4b98babc091cd4a6cbfb51d528815ac70,0.46590182,high,0.18802278041839598,0.44897501915693283
0e78fb6966d776299e90c26646ad3a61c13b857d,tpami,Depth and Video Segmentation Based Visual Attention for Embodied Question Answering,2022,https://www.semanticscholar.org/paper/0e78fb6966d776299e90c26646ad3a61c13b857d,0.46302247,high,0.18802278041839598,0.44897501915693283
f7ccb9ea1d55dc0085e48d6d6615c356cc2d4155,tpami,Guest Editors' Introduction to the Special Section on Computational Photography,2020,https://www.semanticscholar.org/paper/f7ccb9ea1d55dc0085e48d6d6615c356cc2d4155,0.48595822,high,0.18802278041839598,0.44897501915693283
63007863047c76e2730f38c79a7b38f388b18b80,tpami,A Variational Bayesian Inference Theory of Elasticity and Its Mixed Probabilistic Finite Element Method for Inverse Deformation Solutions in Any Dimension,2024,https://www.semanticscholar.org/paper/63007863047c76e2730f38c79a7b38f388b18b80,0.14909491,low,0.18802278041839598,0.44897501915693283
e8a2c8c2cedfeb64e7c0ec1a5ce7225e424f78d3,tpami,Deeper Insights Into Deep Graph Convolutional Networks: Stability and Generalization,2024,https://www.semanticscholar.org/paper/e8a2c8c2cedfeb64e7c0ec1a5ce7225e424f78d3,0.17199722,low,0.18802278041839598,0.44897501915693283
3e8392484f3900c54fdfb66c17c79e7a1dd49ac2,tpami,Deep Feature Space: A Geometrical Perspective,2020,https://www.semanticscholar.org/paper/3e8392484f3900c54fdfb66c17c79e7a1dd49ac2,0.5140532,high,0.18802278041839598,0.44897501915693283
9883759eb90c2aff373b48d31d3e5700b3bd256a,tpami,Motion Segmentation & Multiple Object Tracking by Correlation Co-Clustering,2020,https://www.semanticscholar.org/paper/9883759eb90c2aff373b48d31d3e5700b3bd256a,0.50114334,high,0.18802278041839598,0.44897501915693283
82d9b588eabeb6bf4baa945d5c71b3bf89dd1e69,tpami,BreakingNews: Article Annotation by Image and Text Processing,2016,https://www.semanticscholar.org/paper/82d9b588eabeb6bf4baa945d5c71b3bf89dd1e69,0.4983812,high,0.18802278041839598,0.44897501915693283
04eed24e26d9e6aaf2ca434cad20facd5feb83d0,tpami,"HyperFace: A Deep Multi-Task Learning Framework for Face Detection, Landmark Localization, Pose Estimation, and Gender Recognition",2019,https://www.semanticscholar.org/paper/04eed24e26d9e6aaf2ca434cad20facd5feb83d0,0.4513846,high,0.18802278041839598,0.44897501915693283
01b6dc20e46f51c984bba73d5cb79086f92b51d0,tpami,Visual Tracking via Dynamic Graph Learning,2017,https://www.semanticscholar.org/paper/01b6dc20e46f51c984bba73d5cb79086f92b51d0,0.4502769,high,0.18802278041839598,0.44897501915693283
782c44447a87857f5eabfc96239e0e16a9993227,tpami,Zig-Zag Network for Semantic Segmentation of RGB-D Images,2020,https://www.semanticscholar.org/paper/782c44447a87857f5eabfc96239e0e16a9993227,0.49601656,high,0.18802278041839598,0.44897501915693283
6e025a54d7002a0f56be1aed8a88bb25a7d68d7f,tpami,Joint Detection and Matching of Feature Points in Multimodal Images,2018,https://www.semanticscholar.org/paper/6e025a54d7002a0f56be1aed8a88bb25a7d68d7f,0.49700448,high,0.18802278041839598,0.44897501915693283
23cf95c9045cc003f6cd0db5d3f565964f7723bf,tpami,Transferable Time-Series Forecasting Under Causal Conditional Shift,2021,https://www.semanticscholar.org/paper/23cf95c9045cc003f6cd0db5d3f565964f7723bf,0.121981815,low,0.18802278041839598,0.44897501915693283
3c551184d7733a95dc032f74c4808c58a12f97c4,tpami,Efficient Signed Graph Sampling via Balancing & Gershgorin Disc Perfect Alignment,2022,https://www.semanticscholar.org/paper/3c551184d7733a95dc032f74c4808c58a12f97c4,0.18391132,low,0.18802278041839598,0.44897501915693283
052de58bf06815511ddf57883ec4d966dc80931e,tpami,Adversarial Attack and Defense in Deep Ranking,2021,https://www.semanticscholar.org/paper/052de58bf06815511ddf57883ec4d966dc80931e,0.15677588,low,0.18802278041839598,0.44897501915693283
5baa18624792e3286e39aadbc1f9a61d43bbed4f,tpami,On the Treatment of Optimization Problems With L1 Penalty Terms via Multiobjective Continuation,2020,https://www.semanticscholar.org/paper/5baa18624792e3286e39aadbc1f9a61d43bbed4f,0.18354997,low,0.18802278041839598,0.44897501915693283
5fed7436f4924628c1e6fb352d963549bd4d4e33,tpami,Holistic Prototype Activation for Few-Shot Segmentation,2022,https://www.semanticscholar.org/paper/5fed7436f4924628c1e6fb352d963549bd4d4e33,0.49037656,high,0.18802278041839598,0.44897501915693283
1476ebf98c198999dda49a0a6d65ea4eaceb7072,tpami,A Unified Visual Information Preservation Framework for Self-supervised Pre-Training in Medical Image Analysis,2023,https://www.semanticscholar.org/paper/1476ebf98c198999dda49a0a6d65ea4eaceb7072,0.50330186,high,0.18802278041839598,0.44897501915693283
155f9d92baa2756ee1476634904991b26890db9f,tpami,A Unified Experience Replay Framework for Spiking Deep Reinforcement Learning.,2025,https://www.semanticscholar.org/paper/155f9d92baa2756ee1476634904991b26890db9f,0.09788932,low,0.18802278041839598,0.44897501915693283
3d18bed9b29b9e1a38eac2f7f44b97d9c86d290f,tpami,Using Zodiacal Light for Spaceborne Calibration of Polarimetric Imagers,2023,https://www.semanticscholar.org/paper/3d18bed9b29b9e1a38eac2f7f44b97d9c86d290f,0.083669566,low,0.18802278041839598,0.44897501915693283
166b2b8637a064c78e4156afbb11b1baf5333429,tpami,Decentralized Federated Averaging,2021,https://www.semanticscholar.org/paper/166b2b8637a064c78e4156afbb11b1baf5333429,0.16303122,low,0.18802278041839598,0.44897501915693283
6cf72e7417dfe823940a0bc14fc95a416c07916d,tpami,Variational Label Enhancement,2020,https://www.semanticscholar.org/paper/6cf72e7417dfe823940a0bc14fc95a416c07916d,0.18737027,low,0.18802278041839598,0.44897501915693283
8a64969067c2be332fb064502df9b6d7d2e6b1e9,tpami,Unsupervised Person Re-Identification With Wireless Positioning Under Weak Scene Labeling,2021,https://www.semanticscholar.org/paper/8a64969067c2be332fb064502df9b6d7d2e6b1e9,0.45286343,high,0.18802278041839598,0.44897501915693283
40144e29bf373e6a2e484853afb8288702ded96c,tpami,Transferable Coupled Network for Zero-Shot Sketch-Based Image Retrieval,2021,https://www.semanticscholar.org/paper/40144e29bf373e6a2e484853afb8288702ded96c,0.47649336,high,0.18802278041839598,0.44897501915693283
5f8c8f072b75802f23c9ed983a5f9f51dea15173,tpami,Rate-Distortion Theory in Coding for Machines and Its Applications,2023,https://www.semanticscholar.org/paper/5f8c8f072b75802f23c9ed983a5f9f51dea15173,0.4798685,high,0.18802278041839598,0.44897501915693283
f526138513b7070aa3816c348f4ce1b77b9ea72a,tpami,Deformable Part Region Learning and Feature Aggregation Tree Representation for Object Detection,2023,https://www.semanticscholar.org/paper/f526138513b7070aa3816c348f4ce1b77b9ea72a,0.47546527,high,0.18802278041839598,0.44897501915693283
73abb9a8575d24fd9a18f538f51503478c91ace4,tpami,"A Systematic Evaluation and Benchmark for Person Re-Identification: Features, Metrics, and Datasets",2016,https://www.semanticscholar.org/paper/73abb9a8575d24fd9a18f538f51503478c91ace4,0.45802307,high,0.18802278041839598,0.44897501915693283
46b143d2bf1d173ce3c75e1da3bc8f8808689041,tpami,Improving Embedding of Graphs with Missing Data by Soft Manifolds.,2025,https://www.semanticscholar.org/paper/46b143d2bf1d173ce3c75e1da3bc8f8808689041,0.16273688,low,0.18802278041839598,0.44897501915693283
0e970971900546ddb2254a7558c60fb261fde838,tpami,Structural and Statistical Texture Knowledge Distillation and Learning for Segmentation,2025,https://www.semanticscholar.org/paper/0e970971900546ddb2254a7558c60fb261fde838,0.450052,high,0.18802278041839598,0.44897501915693283
7a584a26e15e04054c4ff16b6543ecc2bcba5fc6,tpami,FedCut: A Spectral Analysis Framework for Reliable Detection of Byzantine Colluders,2022,https://www.semanticscholar.org/paper/7a584a26e15e04054c4ff16b6543ecc2bcba5fc6,0.12971562,low,0.18802278041839598,0.44897501915693283
f05027330935f391272545239dfe6fc7e87a63c3,tpami,MINN: Learning the Dynamics of Differential-Algebraic Equations and Application to Battery Modeling,2023,https://www.semanticscholar.org/paper/f05027330935f391272545239dfe6fc7e87a63c3,0.1735011,low,0.18802278041839598,0.44897501915693283
5a3e3b22c30b53c03f46805b3f20980b6376a2ef,tpami,Recognising Planes in a Single Image,2015,https://www.semanticscholar.org/paper/5a3e3b22c30b53c03f46805b3f20980b6376a2ef,0.46638077,high,0.18802278041839598,0.44897501915693283
56e07ee8e0d3be5be706e6c15a106df0daa3c5b4,tpami,Iteratively Capped Reweighting Norm Minimization With Global Convergence Guarantee for Low-Rank Matrix Learning,2024,https://www.semanticscholar.org/paper/56e07ee8e0d3be5be706e6c15a106df0daa3c5b4,0.16281322,low,0.18802278041839598,0.44897501915693283
a7d2c6d88946c90673a31df10884a8d7c8033db2,tpami,Efficient Learning-Free Keyword Spotting,2019,https://www.semanticscholar.org/paper/a7d2c6d88946c90673a31df10884a8d7c8033db2,0.5872051,high,0.18802278041839598,0.44897501915693283
62e74385506632a1ae5aebde0d92aa4aa5270e3b,tpami,Defensive Few-Shot Learning,2019,https://www.semanticscholar.org/paper/62e74385506632a1ae5aebde0d92aa4aa5270e3b,0.17570657,low,0.18802278041839598,0.44897501915693283
a36563b9dba608adce3f1e4d077b4dd53c27d89c,tpami,Person Re-Identification With Deep Kronecker-Product Matching and Group-Shuffling Random Walk,2019,https://www.semanticscholar.org/paper/a36563b9dba608adce3f1e4d077b4dd53c27d89c,0.5073123,high,0.18802278041839598,0.44897501915693283
ce030eaad34cc4aa8abfec6168f0b68062a07852,tpami,Understanding and Mitigating Dimensional Collapse in Federated Learning,2024,https://www.semanticscholar.org/paper/ce030eaad34cc4aa8abfec6168f0b68062a07852,0.17520769,low,0.18802278041839598,0.44897501915693283
a4aaf1e05ed829c0ad03eaf543208b6761271f69,tpami,Liquid Warping GAN With Attention: A Unified Framework for Human Image Synthesis,2020,https://www.semanticscholar.org/paper/a4aaf1e05ed829c0ad03eaf543208b6761271f69,0.45304826,high,0.18802278041839598,0.44897501915693283
9c67afd2a24c894717953c9898b40cce52751e37,tpami,DaisyRec 2.0: Benchmarking Recommendation for Rigorous Evaluation,2022,https://www.semanticscholar.org/paper/9c67afd2a24c894717953c9898b40cce52751e37,0.14849527,low,0.18802278041839598,0.44897501915693283
9239d4905562490aa53ca1abf378bf2a8c2f8f3e,tpami,Towards Understanding Convergence and Generalization of AdamW,2024,https://www.semanticscholar.org/paper/9239d4905562490aa53ca1abf378bf2a8c2f8f3e,0.12344672,low,0.18802278041839598,0.44897501915693283
56d5a51c6f8d5cb0eaf9de4a5c61a4f1bfdb6307,tpami,Dynamic Evolution of Complex Networks: A Reinforcement Learning Approach Applying Evolutionary Games to Community Structure,2025,https://www.semanticscholar.org/paper/56d5a51c6f8d5cb0eaf9de4a5c61a4f1bfdb6307,0.10149802,low,0.18802278041839598,0.44897501915693283
5d2fb8f31036f0bebd1e24240870d93f0da5af48,tpami,Semantic Correspondence: Unified Benchmarking and a Strong Baseline,2025,https://www.semanticscholar.org/paper/5d2fb8f31036f0bebd1e24240870d93f0da5af48,0.47464484,high,0.18802278041839598,0.44897501915693283
aa0653b70bf4dd8c5a01200ea66b80ce8df3caf0,tpami,3D Shape and Indirect Appearance by Structured Light Transport,2016,https://www.semanticscholar.org/paper/aa0653b70bf4dd8c5a01200ea66b80ce8df3caf0,0.16959754,low,0.18802278041839598,0.44897501915693283
